Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,CustomerID,Age,Age Group,Gender
6334-1,12-01-2016,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Low,1Max Organizer Strips,Office Supplies,Wrap Bag,Regular Air,14-01-2016,3.4,5.4,2.0,38.0,63.32,2.0,4.53,62.99,7.78,62.79,563947,23,18-24,Male
6335-1,18-11-2016,Monica Federle,"834 Bourke St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,Office Shears by Apex,Office Supplies,Small Box,Regular Air,24-11-2016,0.94,2.08,1.14,48.0,80.36,0.0,8.25,74.67,2.56,79.45,976982,35,35-44,Female
6335-1,25-12-2015,Art Miller,"8 Quay Street,Haymarket",Sydney,NSW,Consumer,Leighton Forrest,Medium,HFX 6S Scientific Calculator,Office Supplies,Wrap Bag,Regular Air,01-01-2016,7.92,12.99,5.07,38.0,20799.52,3.0,425.99,2959.65,9.44,2740.35,183837,57,55-64,Male
6335-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Connor Betts,Medium,UGen Ultra Cordless Optical Suite,Technology,Small Box,Regular Air,29-10-2013,54.52,100.97,46.45,14.0,390.86,5.0,0.0,3022.84,7.18,3026.84,709843,69,65+,Male
6336-1,12-08-2015,Sylvie Gour,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,Smiths Metal Binder Clips,Technology,Jumbo Drum,Delivery Truck,14-08-2015,1.6,2.62,1.02,13.0,114.66,4.0,4.59,116.59,0.8,116.93,706234,78,65+,Female
6336-1,02-11-2013,Eugene Hildebrand,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Smiths Standard Envelopes,Office Supplies,Small Pack,Express Air,03-11-2013,3.52,5.68,2.16,7.0,119.6,5.0,11.98,118.32,1.39,128.85,798049,28,25-34,Male
6336-1,12-01-2016,Nathan Gelder,"541 Church St,Richmond",Melbourne,VIC,Consumer,Yvette Biti,Medium,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Pack,Regular Air,14-01-2016,1.31,2.84,1.53,3.0,63.32,3.0,4.27,62.97,0.93,63.36,298447,65,65+,Female
6336-1,01-11-2014,John Murray,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Critical,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,03-11-2014,16.8,40.97,24.17,10.0,1059.77,10.0,101.79,1098.29,8.99,1012.76,190043,62,55-64,Female
6336-1,03-02-2017,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Critical,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,05-02-2017,1.53,2.78,1.25,23.0,130.66,2.0,14.08,117.59,1.34,118.93,774334,56,55-64,Female
6336-1,20-06-2016,Clay Ludtke,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Small Business,Preston Senome,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,21-06-2016,1.53,2.78,1.25,42.0,130.66,5.0,13.07,117.59,1.34,118.93,128598,58,55-64,Male
6336-1,22-12-2016,Macc Crier,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Critical,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,22-12-2016,1.18,1.88,0.7,32.0,35.72,9.0,2.14,33.58,1.49,35.07,688884,42,35-44,Female
6336-1,16-11-2016,Jonathan Doherty,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Critical,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,16-11-2016,3.75,7.08,3.33,18.0,305.44,2.0,0.0,397.64,2.35,300.27,970939,21,18-24,Male
6336-2,28-11-2016,Matthew Grinstein,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Box,Express Air,29-11-2016,1.6,2.62,1.02,47.0,76.6,10.0,1.41,74.37,0.8,75.47,555732,23,18-24,Female
6337-1,18-09-2016,Fred Wasserman,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,High,Wirebound Voice Message Log Book,Office Supplies,Small Box,Express Air,25-09-2016,2.9,4.76,1.86,18.0,34.67,5.0,2.63,33.67,0.88,33.66,228655,63,55-64,Male
6337-1,19-06-2016,John Huston,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Home Office,Natasha Song,Critical,Smiths General Use 3-Ring Binders,Office Supplies,Small Pack,Regular Air,20-06-2016,1.18,1.88,0.7,16.0,35.77,3.0,4.69,33.56,1.49,35.86,253071,28,25-34,Male
6339-1,22-09-2016,Richard Bierner,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Pizazz Printer,Office Supplies,Wrap Bag,Regular Air,23-09-2016,315.61,500.97,185.36,27.0,92.5,0.0,7.62,89.96,69.3,71.95,858738,25,25-34,Male
6339-1,24-04-2016,Shahid Collister,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,High,Wirebound Voice Message Log Book,Technology,Jumbo Drum,Delivery Truck,26-04-2016,2.9,4.76,1.86,37.0,76.84,0.0,3.79,64.95,0.88,75.65,803275,57,55-64,Male
6339-1,19-12-2016,Monica Federle,"874 Bourke St,Waterloo",Sydney,NSW,Consumer,Charlie Bui,Not Specified,Black Clarston,Office Supplies,Small Box,Regular Air,21-12-2016,4.19,10.28,7.24,37.0,32.02,3.0,2.24,32.76,2.75,31.35,111391,56,55-64,Female
6339-1,03-12-2016,Anthony Rawles,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Home Office,Mihael Khan,High,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Small Box,Regular Air,05-12-2016,21.56,35.94,14.38,40.0,2442.96,3.0,0.0,2442.96,6.66,2465.85,672429,76,65+,Male
6340-1,13-02-2016,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,Low,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,16-02-2016,377.99,599.99,222.0,10.0,4272.76,10.0,42.55,3895.84,24.49,3925.66,721888,33,25-34,Female
6340-1,04-02-2016,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,05-02-2016,32.02,152.48,120.46,20.0,2163.16,6.0,49.07,2016.21,4.0,3196.2,223689,71,65+,Male
6340-1,03-04-2016,Christina Vanderzanden,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Small Business,Natasha Song,High,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,03-04-2016,8.82,20.99,12.17,50.0,52.4,9.0,2.2,49.2,4.81,50.07,451638,53,45-54,Female
6341-1,14-08-2015,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,High,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,16-08-2015,1.59,2.61,1.02,9.0,119.6,4.0,4.29,116.55,0.5,118.93,729513,46,45-54,Female
6342-1,05-08-2016,Beth Thompson,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Consumer,Mihael Khan,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,06-08-2016,1.53,2.78,1.25,7.0,11.86,9.0,0.14,11.36,1.34,11.64,628682,78,65+,Male
6342-1,18-08-2016,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,High,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,20-08-2016,1.59,2.61,1.02,35.0,72.0,3.0,2.78,69.18,0.5,70.13,918662,46,45-54,Male
6342-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,02-07-2016,13.88,22.38,8.5,48.0,201.42,1.0,6.04,195.38,15.1,210.48,124811,45,45-54,Female
6342-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,02-07-2016,13.88,22.38,8.5,2.0,201.42,1.0,6.04,195.38,15.1,210.48,521094,32,25-34,Female
6342-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Critical,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,02-07-2016,13.88,22.38,8.5,43.0,201.42,3.0,6.04,195.38,15.1,210.48,742189,32,25-34,Male
6342-1,17-09-2016,Giulietta Baptist,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Consumer,Tina Carlton,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,19-09-2016,4.79,11.97,7.18,45.0,630.68,4.0,26.73,570.47,5.81,539.74,760349,40,35-44,Female
6342-1,28-10-2013,Meal Prost,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Low,UGen Ultra Cordless Optical Suite,Office Supplies,Wrap Bag,Regular Air,29-10-2013,54.52,100.97,46.45,11.0,6029.32,1.0,415.3,5507.95,7.18,5514.05,647604,51,45-54,Female
6342-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,02-07-2016,13.88,22.38,8.5,23.0,201.42,6.0,6.04,195.38,15.1,210.48,911106,61,55-64,Female
6342-1,05-07-2016,Denise Monton,"797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Phoebe Gour,Medium,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,07-07-2016,5.33,8.6,3.27,48.0,128.88,8.0,5.16,123.72,6.19,129.19,756360,55,55-64,Female
6342-1,11-09-2016,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Critical,TechSavi Cordless Elite Duo,Technology,Small Box,Regular Air,13-09-2016,60.59,100.98,40.39,12.0,1075.64,10.0,31.37,1047.15,7.18,1055.74,753508,41,35-44,Male
6342-1,26-11-2016,Laurel Elliston,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,28-11-2016,1.84,2.88,1.04,41.0,17.28,8.0,1.04,16.24,0.99,27.23,276289,53,45-54,Male
6342-1,15-08-2016,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,High,Steady Major Accent Highlighters,Office Supplies,Small Box,Express Air,20-08-2016,3.75,7.08,3.33,30.0,135.0,9.0,12.15,122.85,2.35,130.63,230020,33,25-34,Female
6342-1,25-02-2016,Art Miller,"8 Quay Street,Haymarket",Sydney,NSW,Small Business,Leighton Forrest,High,Apex Straight Scissors,Technology,Small Box,Regular Air,21-01-2016,5.19,12.98,7.79,42.0,242.7,5.0,25.26,232.74,3.14,231.06,462891,49,45-54,Female
6342-1,04-02-2015,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,High,Bagged Rubber Bands,Office Supplies,Wrap Bag,Express Air,06-02-2015,0.24,1.26,1.02,26.0,62.35,7.0,3.72,58.13,0.7,59.95,823852,20,18-24,Male
6342-1,24-08-2016,Jasper Cacioppo,"260 Marrickville Rd,Marrickville",Sydney,NSW,Corporate,Nicholas Fernandes,Low,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Wrap Bag,Express Air,02-09-2016,1.3,2.88,1.58,41.0,58.06,3.0,0.0,58.68,1.01,59.53,319967,30,25-34,Female
6343-1,08-12-2016,Amy Hunt,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Low,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,10-12-2016,5.19,12.98,7.79,8.0,426.72,9.0,42.55,495.05,3.14,499.05,672578,73,65+,Male
6343-1,24-08-2015,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,24-08-2015,4.46,10.89,6.43,29.0,326.7,9.0,26.14,300.56,4.5,315.96,449117,47,45-54,Male
6343-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,02-07-2016,8.92,29.74,20.82,42.0,201.42,6.0,6.04,195.38,6.64,210.48,195652,38,35-44,Male
6343-1,18-08-2016,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,22-08-2016,32.02,152.48,120.46,1.0,3735.7,4.0,140.65,3636.31,4.0,3307.2,569673,36,35-44,Male
6343-1,19-12-2016,Nora Price,"Mecquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,Low,TechSavi Cordless Navigator Duo,Office Supplies,Wrap Bag,Regular Air,21-12-2016,42.11,80.98,38.87,8.0,1052.74,5.0,10.35,1021.16,7.18,1028.34,227160,23,18-24,Male
6343-1,30-06-2016,Lindsay Castell,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Corporate,Phoebe Gour,Critical,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,01-07-2016,0.24,1.26,1.02,8.0,59.22,4.0,0.0,59.22,0.7,59.92,408373,23,18-24,Male
6344-1,04-02-2016,Cyma Kinney,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Medium,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,05-02-2016,4.46,10.89,6.43,37.0,205.32,1.0,8.04,196.98,4.5,192.93,394576,50,45-54,Female
6344-1,31-08-2015,Larry Hughes,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,600 Series Non-Flip,Office Supplies,Small Box,Express Air,01-09-2015,19.78,45.99,26.21,21.0,2495.74,5.0,49.91,2445.83,4.99,2454.82,114796,63,55-64,Female
6344-1,17-01-2016,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,Brown Kraft Recycled Envelopes,Office Supplies,Small Box,Express Air,17-01-2016,11.04,16.98,5.94,23.0,321.76,7.0,12.04,207.56,12.39,218.08,747260,70,65+,Male
6344-1,25-09-2015,Roy Phan,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,27-09-2015,1.94,3.08,1.14,7.0,45.76,8.0,3.66,32.76,0.99,33.03,593027,55,55-64,Female
6344-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Express Air,02-07-2016,4.46,10.89,6.43,34.0,201.42,0.0,6.04,195.38,4.5,210.49,741375,47,45-54,Male
6344-1,30-06-2016,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,TechSavi Internet Navigator Keyboard,Technology,Medium Box,Regular Air,02-07-2016,6.51,30.98,24.47,2.0,201.42,7.0,6.04,195.38,6.5,210.48,953591,47,45-54,Female
6344-1,23-10-2016,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,High,Beekin 105-Key Black Keyboard,Technology,Small Pack,Regular Air,30-10-2016,6.39,19.98,13.59,30.0,410.94,8.0,41.09,369.85,4.0,393.34,874044,48,45-54,Male
6345-1,10-12-2016,Ken Lonsdale,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,Low,1726 Digital Answering Machine,Technology,Small Box,Regular Air,14-12-2016,8.82,20.99,12.17,29.0,46.62,4.0,1.4,45.52,4.81,45.06,373994,58,55-64,Female
6345-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,1726 Digital Answering Machine,Furniture,Large Box,Express Air,29-10-2013,8.82,20.99,12.17,7.0,30.86,2.0,0.0,30.96,4.81,30.56,461529,29,25-34,Female
6345-1,27-09-2015,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Medium,"Alto Parchment Paper, Assorted Colors",Technology,Medium Box,Regular Air,27-09-2015,4.59,7.28,2.69,9.0,459.88,8.0,17.5,451.16,11.15,462.11,756031,68,65+,Female
6345-1,11-02-2016,Ralph Knight,"5/63-71 Enmore Rd,Newtown",Sydney,NSW,Consumer,Charlie Bui,Critical,"DrawIt Colored Pencils, 48-Color Set",Technology,Small Pack,Regular Air,13-02-2016,21.56,36.55,14.99,33.0,1065.22,5.0,63.59,1001.57,13.89,1001.3,227015,61,55-64,Male
6345-1,25-10-2016,Tanja Norvell,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,27-10-2016,54.52,100.97,46.45,21.0,5868.48,5.0,246.16,5367.51,7.18,5375.59,222240,71,65+,Male
6345-1,27-03-2016,Harry Greene,"470 Anzac Parade,Kingsford",Sydney,NSW,Home Office,Tina Carlton,Critical,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,28-03-2016,1.84,2.88,1.04,10.0,58.12,9.0,3.54,58.16,0.99,51.04,541666,29,25-34,Male
6345-1,31-12-2015,Matt Collister,"99 Glebe Point Rd,Glebe",Sydney,NSW,Corporate,Natasha Song,High,Smiths Colored Interoffice Envelopes,Office Supplies,Wrap Bag,Regular Air,01-01-2016,19.83,30.98,11.15,13.0,2455.76,1.0,415.93,2244.75,19.51,2274.45,558613,75,65+,Male
6346-1,17-07-2016,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,18-07-2016,1.6,2.62,1.02,47.0,41.92,0.0,3.77,38.15,0.8,38.95,630822,25,25-34,Male
6346-1,08-05-2016,Michelle Moray,"310 Wattle St,Ultimo",Sydney,NSW,Small Business,Aanya Zhang,Medium,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Pack,Regular Air,12-05-2016,13.88,22.38,8.5,48.0,384.0,8.0,40.32,364.38,15.1,398.36,663294,24,18-24,Male
6346-1,23-09-2016,Alex Grayson,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,25-09-2016,377.99,599.99,222.0,31.0,2705.32,0.0,707.5,2790.55,24.49,2757.24,575475,46,45-54,Male
6347-1,19-10-2016,Chuck Clark,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,21-10-2016,5.33,8.6,3.27,50.0,636.52,2.0,57.24,512.36,6.19,523.07,449376,35,35-44,Male
6348-1,22-05-2015,Daborah Brumfield,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,Cando PC940 Copier,Office Supplies,Wrap Bag,Express Air,23-05-2015,216.0,449.99,233.99,9.0,3753.0,3.0,32.57,2758.69,24.49,2857.55,307624,54,45-54,Female
6349-1,02-02-2015,Paul Knutson,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Home Office,Leighton Forrest,Medium,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Wrap Bag,Regular Air,03-02-2015,56.16,136.98,80.82,19.0,2419.96,9.0,69.2,2486.96,24.49,2394.65,112141,27,25-34,Female
6349-1,17-04-2013,Mike Kennedy,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Critical,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,09-04-2013,2.29,3.69,1.4,15.0,92.06,8.0,1.76,92.38,0.5,93.62,660310,62,55-64,Male
6349-1,05-07-2016,Denise Monton,"797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Phoebe Gour,High,Artisan Poly Binder Pockets,Office Supplies,Small Pack,Regular Air,07-07-2016,2.26,3.58,1.32,10.0,128.88,1.0,5.16,123.72,5.47,129.19,891362,62,55-64,Male
6349-1,23-11-2016,Christy Brittain,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Home Office,Mihael Khan,High,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,25-11-2016,18.38,29.17,10.79,3.0,381.76,0.0,26.71,373.65,6.27,398.33,514369,59,55-64,Male
6349-1,05-07-2016,Denise Monton,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,High,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,07-07-2016,2.26,3.58,1.32,30.0,128.88,9.0,5.16,123.72,5.47,129.19,719666,19,18-24,Male
6349-1,03-09-2016,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,03-09-2016,3.5,5.74,2.24,1.0,123.72,5.0,22.14,121.76,5.01,123.27,808006,33,25-34,Female
6349-1,21-05-2016,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,22-05-2016,2.26,3.58,1.32,13.0,129.86,6.0,13.29,127.72,5.47,128.19,868220,79,65+,Male
6349-1,18-09-2016,Nora Price,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Consumer,Preston Senome,Low,Brown Kraft Recycled Envelopes,Office Supplies,Small Box,Express Air,21-09-2016,11.04,16.98,5.94,44.0,62.8,3.0,2.48,56.56,12.39,57.05,970783,19,18-24,Female
6349-1,05-07-2016,Denise Monton,"797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Phoebe Gour,Low,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,07-07-2016,2.26,3.58,1.32,40.0,128.88,4.0,5.16,123.72,5.47,129.19,150461,69,65+,Male
6350-1,17-01-2015,Doug Jacobs,"1/160 Anzac Parade,Kensington",Sydney,NSW,Small Business,Natasha Song,Medium,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,19-01-2015,1.53,2.78,1.25,37.0,54.0,1.0,3.26,35.7,1.34,39.9,835635,56,55-64,Female
6351-1,10-12-2016,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Consumer,Charlie Bui,Medium,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,12-12-2016,4.19,10.23,6.04,41.0,188.46,1.0,7.45,192.63,4.68,189.42,481546,63,55-64,Male
6351-1,03-06-2016,John Lee,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Pack,Regular Air,04-06-2016,1.92,3.26,1.34,49.0,30.8,2.0,0.36,28.08,1.86,28.58,701522,38,35-44,Female
6351-1,20-10-2015,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,High,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,24-10-2015,1.09,2.6,1.51,42.0,7.92,0.0,0.63,7.29,2.4,12.94,386561,73,65+,Male
6351-1,03-02-2017,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Medium,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Express Air,05-02-2017,1.53,2.78,1.25,34.0,89.74,0.0,2.87,87.21,1.34,95.43,506590,29,25-34,Male
6351-1,19-10-2016,Chuck Clark,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Regular Air,21-10-2016,13.88,22.38,8.5,14.0,626.02,10.0,57.24,598.55,15.1,595.25,680482,49,45-54,Male
6352-1,10-12-2016,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Medium,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,15-12-2016,1.53,2.78,1.25,41.0,123.28,3.0,2.77,112.77,1.34,113.26,383745,32,25-34,Male
6352-1,15-08-2016,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Critical,PastelOcean Color Pencil Set,Office Supplies,Wrap Bag,Regular Air,20-08-2016,11.11,19.84,8.73,1.0,402.84,5.0,20.14,382.7,4.1,398.84,889505,48,45-54,Male
6352-1,09-12-2015,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Critical,OIC Thumb-Tacks,Office Supplies,Small Box,Regular Air,09-12-2015,0.71,1.14,0.43,42.0,16.92,4.0,0.35,15.53,0.7,16.45,875586,71,65+,Female
6352-1,17-01-2014,Victoria Pisteka,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Medium,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,17-01-2014,60.59,100.98,40.39,24.0,2040.78,5.0,8.0,1188.18,7.18,1218.44,271664,64,55-64,Female
6352-1,07-07-2016,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Critical,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,08-07-2016,5.33,8.6,3.27,11.0,205.2,7.0,9.26,199.24,6.19,190.62,407842,57,55-64,Female
